size_bytes,modify_time_utc,path,size_kilobytes,size_megabytes,dataset,kind
96738,2022-05-04T21:38:31Z,gs://dsci591_g4_sorel20m/binaries_resampled/37d802b7dc457ff25c376bd63a30925fc8cf8d48f8413f47d8282f4596fa46ca,96.738,0.096738,sorel,malicious
78641,2022-05-04T21:21:25Z,gs://dsci591_g4_sorel20m/binaries_resampled/37db7497d4ce0b849bb97f592325da93fa07cdceb7eecf1146b5bfcc3241cb61,78.641,0.078641,sorel,malicious
188260,2022-05-04T21:27:06Z,gs://dsci591_g4_sorel20m/binaries_resampled/37dbecc8e07339318be81628dfabbc6af79e4afcbc9ff38b971211c61493a564,188.26,0.18826,sorel,malicious
521441,2022-05-04T21:26:51Z,gs://dsci591_g4_sorel20m/binaries_resampled/37dbf64536c1304ce824dcfdd35d36d0fc599b6e6b857dcb02b13f497d233796,521.441,0.521441,sorel,malicious
462143,2022-05-04T21:31:10Z,gs://dsci591_g4_sorel20m/binaries_resampled/37e208701096d7905108b4877da33d14cf776311bc3b6e2b1b3e20d73a84b233,462.143,0.462143,sorel,malicious
336821,2022-05-04T21:22:05Z,gs://dsci591_g4_sorel20m/binaries_resampled/37e761803cc4b0dd2eec56d04bf36d7ef75cbd3f48cd986f64ba37ed215bdc1a,336.821,0.336821,sorel,malicious
461855,2022-05-04T21:20:05Z,gs://dsci591_g4_sorel20m/binaries_resampled/37eecc272410ba2ef9d8dc69349972c3f99ed4231b7e759cba64e27f00e54467,461.855,0.461855,sorel,malicious
622838,2022-05-04T21:30:03Z,gs://dsci591_g4_sorel20m/binaries_resampled/37f18d367a1361e85b4edeccf67e7c37c7748b49590c4b91c649e012e33af3aa,622.838,0.622838,sorel,malicious
969755,2022-05-04T21:15:58Z,gs://dsci591_g4_sorel20m/binaries_resampled/37f3528fcb5aa1dc1584c33bb4c24de2d017b3c48d55d465ecabd6760c9f5d81,969.755,0.969755,sorel,malicious
158805,2022-05-04T21:38:08Z,gs://dsci591_g4_sorel20m/binaries_resampled/37f4d3d13bbc52e70c281b511f2552469be31ee98a663b89e0fad4aaca5ba6ff,158.805,0.158805,sorel,malicious
194822,2022-05-04T21:18:41Z,gs://dsci591_g4_sorel20m/binaries_resampled/37fafd15dd43b97773e49c95c4b50dde9e0703130ceb16c5b05f898e8b5afefa,194.822,0.194822,sorel,malicious
901381,2022-05-04T21:34:23Z,gs://dsci591_g4_sorel20m/binaries_resampled/37fba8eb36d0ea1c692cdcb7866265533f39a20b4a9bd32592ac044094abb30e,901.381,0.901381,sorel,malicious
951973,2022-05-04T21:16:15Z,gs://dsci591_g4_sorel20m/binaries_resampled/3800ff16e15c5b6f1558229a8b79e8d47e4a2134e010e1adf4a879a65c23170e,951.973,0.951973,sorel,malicious
573556,2022-05-04T21:14:48Z,gs://dsci591_g4_sorel20m/binaries_resampled/380686eecc119d094ce56f4b9d7bac15d119372e8eec94711fe2267bdf8664f6,573.556,0.573556,sorel,malicious
253808,2022-05-04T21:37:47Z,gs://dsci591_g4_sorel20m/binaries_resampled/3807dcbc93767640960c27612ab032e77ecfd1e9ddbe5b0e4d049cda23d43084,253.808,0.253808,sorel,malicious
235531,2022-05-04T21:28:01Z,gs://dsci591_g4_sorel20m/binaries_resampled/380eef1a762112d7dabc620d29ab2ee531506f8e2b5665f0d81a8531802962c3,235.531,0.235531,sorel,malicious
1016719,2022-05-04T21:33:51Z,gs://dsci591_g4_sorel20m/binaries_resampled/381b2433ef574981318da2b17fa6171fa99da6dedd6eb1aad7a3d7f04fcdbbc2,1016.719,1.016719,sorel,malicious
125256,2022-05-04T21:24:55Z,gs://dsci591_g4_sorel20m/binaries_resampled/381de3592b7dd7014f3eaf4bfbbb0160830d323248b8d123bdd17a2b288c31ee,125.256,0.125256,sorel,malicious
141489,2022-05-04T21:21:28Z,gs://dsci591_g4_sorel20m/binaries_resampled/382a5eddedd41ccf8e42002dff9a8d6e3673e98321d44e7d12dd8cb08d1ff621,141.489,0.141489,sorel,malicious
74724,2022-05-04T21:24:17Z,gs://dsci591_g4_sorel20m/binaries_resampled/382bcd790385c6a2a8b0202fd2a77883d3f71306462658eb90b84732eb1576d1,74.724,0.074724,sorel,malicious
604112,2022-05-04T21:30:21Z,gs://dsci591_g4_sorel20m/binaries_resampled/38340869375153eba2e12a42938aff313d5326b9aa1877da521888b15da98a91,604.112,0.604112,sorel,malicious
1027707,2022-05-04T21:23:47Z,gs://dsci591_g4_sorel20m/binaries_resampled/38343c776a227e8f40cc91d68a27b181c1844d195efdef6a5d06e7e50a90ed8a,1027.707,1.027707,sorel,malicious
972450,2022-05-04T21:34:02Z,gs://dsci591_g4_sorel20m/binaries_resampled/3838e22188da2e476c7c1bd8b0cee3bbc02f394e2ebff6db3b934504db49061d,972.45,0.97245,sorel,malicious
509744,2022-05-04T21:41:40Z,gs://dsci591_g4_sorel20m/binaries_resampled/383cfd3d18a90bc7ff299b638d08a2281990ffcc61aa8fdd7184b6ef066f1bb8,509.744,0.509744,sorel,malicious
885989,2022-05-04T21:30:08Z,gs://dsci591_g4_sorel20m/binaries_resampled/38423074a7a77a441a5432fd9244641b06de44fce97fdb91417b3c8765d5f078,885.989,0.885989,sorel,malicious
158885,2022-05-04T21:23:04Z,gs://dsci591_g4_sorel20m/binaries_resampled/3842ca293885b2fd89fadea050a29418d2062c6d6ebdbc1997980f027d438442,158.885,0.158885,sorel,malicious
84301,2022-05-04T21:29:17Z,gs://dsci591_g4_sorel20m/binaries_resampled/38434b0a6714731a6c0c4e453f8dba635f41811506fb5e09ef0a80c63b68147e,84.301,0.084301,sorel,malicious
102515,2022-05-04T21:20:45Z,gs://dsci591_g4_sorel20m/binaries_resampled/3845639500c527a612a09e08e4b3f84ef4996472a6b66e06a2c0f8efaf581efe,102.515,0.102515,sorel,malicious
497739,2022-05-04T21:24:27Z,gs://dsci591_g4_sorel20m/binaries_resampled/384a751bce04fdbf0c39cc9e7cd5393fec330bf37ef9a0f43a6d679598553815,497.739,0.497739,sorel,malicious
38392,2022-05-04T21:16:20Z,gs://dsci591_g4_sorel20m/binaries_resampled/3853ddc3e1251dd95cf90ca4fdc0ca11a34bf0af84c8917a0e2a61985501bd39,38.392,0.038392,sorel,malicious
60075,2022-05-04T21:22:13Z,gs://dsci591_g4_sorel20m/binaries_resampled/385c14d0d64dac290e8807b34d0ca78f433ae8f1f62f5987d5a9bac7a2bd5a78,60.075,0.060075,sorel,malicious
502900,2022-05-04T21:35:17Z,gs://dsci591_g4_sorel20m/binaries_resampled/386053dbe6eca5cf27acbf31e2a1a69a31ea984795f8c9e640ece7055579fdf5,502.9,0.5029,sorel,malicious
68879,2022-05-04T21:42:50Z,gs://dsci591_g4_sorel20m/binaries_resampled/38621023e8464d6eefff609efbdbb67d4145a826a8812f0843491492aa9f9603,68.879,0.068879,sorel,malicious
1024634,2022-05-04T21:33:46Z,gs://dsci591_g4_sorel20m/binaries_resampled/3862d1bb181a0c8abc685aece1f6a052efd8453d2c0e6f9c2b21a325160260f9,1024.634,1.024634,sorel,malicious
663825,2022-05-04T21:31:54Z,gs://dsci591_g4_sorel20m/binaries_resampled/387039b8191f15f2a484f6215b807446716d55ec82857a764cb418c7ed651cee,663.825,0.663825,sorel,malicious
284233,2022-05-04T21:24:14Z,gs://dsci591_g4_sorel20m/binaries_resampled/3873e932d46a19ba02850c17187d18f378ba6914ac7f1785dc5ec8c1df25bd21,284.233,0.284233,sorel,malicious
164152,2022-05-04T21:27:41Z,gs://dsci591_g4_sorel20m/binaries_resampled/3879d4d5aec055fa6ebe84783ff1caef1601932796bba78ecf5c4724b8527ad9,164.152,0.164152,sorel,malicious
60822,2022-05-04T21:42:39Z,gs://dsci591_g4_sorel20m/binaries_resampled/387a3cd8f486f154bb4783590acd051e65499a190a86effe26c9f15f2d52c349,60.822,0.060822,sorel,malicious
191331,2022-05-04T21:32:06Z,gs://dsci591_g4_sorel20m/binaries_resampled/387d9ec3032edc8e57885c0362fa9a6899836dbfcac6c61cba79133e30afb070,191.331,0.191331,sorel,malicious
295578,2022-05-04T21:37:50Z,gs://dsci591_g4_sorel20m/binaries_resampled/388d826f273fc39848007f87db22730236036bdabe96c069a1c645ae25b32029,295.578,0.295578,sorel,malicious
77380,2022-05-04T21:38:16Z,gs://dsci591_g4_sorel20m/binaries_resampled/388f3e8ed0db5e733d83925dd65041c85cd544545689f45fa208a2a033dbf445,77.38,0.07738,sorel,malicious
779224,2022-05-04T21:42:50Z,gs://dsci591_g4_sorel20m/binaries_resampled/388f3fd3ec72293525ee7abf5b4d2a70f808e3f59a29d8de68c0fc3ce3254c9b,779.224,0.779224,sorel,malicious
513916,2022-05-04T21:42:52Z,gs://dsci591_g4_sorel20m/binaries_resampled/389074698cdd047f92bdc35dc98acc79e1ce917d246bb50e48b2df7062554b2b,513.916,0.513916,sorel,malicious
116587,2022-05-04T21:21:31Z,gs://dsci591_g4_sorel20m/binaries_resampled/3895bf89ecdd8da3496041e86c882f6a0ace2b0f7a605759ec52cb511b2cc9c0,116.587,0.116587,sorel,malicious
979676,2022-05-04T21:17:51Z,gs://dsci591_g4_sorel20m/binaries_resampled/3897e2110cbae6f66285dfa3b57a95ec58e6986c00c392ac532c9bc310b803f5,979.676,0.979676,sorel,malicious
1025259,2022-05-04T21:23:38Z,gs://dsci591_g4_sorel20m/binaries_resampled/389d76cd40794969871380699d09ebfeb425903662f23f2e95d100c0faa5fd15,1025.259,1.025259,sorel,malicious
80475,2022-05-04T21:32:50Z,gs://dsci591_g4_sorel20m/binaries_resampled/389e4e6bb615784ea38bdadc504a251cded696304304e742046b9e6e2b211b52,80.475,0.080475,sorel,malicious
116661,2022-05-04T21:21:40Z,gs://dsci591_g4_sorel20m/binaries_resampled/38a833eeac18f68810e3b1cba3a86372f0f84574938ba130cdb71c0582306e49,116.661,0.116661,sorel,malicious
44440,2022-05-04T21:36:08Z,gs://dsci591_g4_sorel20m/binaries_resampled/38ba2352ed3042e6b3a89815fffabae4244ada9ff86490928ebecb28b73bbfa0,44.44,0.04444,sorel,malicious
325777,2022-05-04T21:42:10Z,gs://dsci591_g4_sorel20m/binaries_resampled/38c4442f498ad9c40a6e69f2b7d14216407e1f96f26653264044852b3fdbc6c0,325.777,0.325777,sorel,malicious
488507,2022-05-04T21:42:27Z,gs://dsci591_g4_sorel20m/binaries_resampled/38c46c9baef628bba7093cb9f2bdec3d43280e33840fc98ed9315745a6aca8b2,488.507,0.488507,sorel,malicious
51380,2022-05-04T21:18:05Z,gs://dsci591_g4_sorel20m/binaries_resampled/38cc921f7171972e7c0887888cf692ef7ee584579f79a2af26fa04176a3656b1,51.38,0.05138,sorel,malicious
122950,2022-05-04T21:16:43Z,gs://dsci591_g4_sorel20m/binaries_resampled/38dcfd0846e88e83f8ec8c7169cfa63241addc5af4b0f0d8558d573ef8165cf0,122.95,0.12295,sorel,malicious
147189,2022-05-04T21:29:53Z,gs://dsci591_g4_sorel20m/binaries_resampled/38df003b65f79a5ae6b64414cb5abbb2d3e298b6d0112c6974bcda1c62bd9306,147.189,0.147189,sorel,malicious
109382,2022-05-04T21:37:52Z,gs://dsci591_g4_sorel20m/binaries_resampled/38e137bf3b39f3f7b16034d1b6f12c71400116b00fd253330c4d014ecc90c98e,109.382,0.109382,sorel,malicious
105895,2022-05-04T21:19:25Z,gs://dsci591_g4_sorel20m/binaries_resampled/38e20fa39c4571e5e3fccc9abafb5cb8ef63780ef267bf0dd770be4d05ea621c,105.895,0.105895,sorel,malicious
108899,2022-05-04T21:40:04Z,gs://dsci591_g4_sorel20m/binaries_resampled/38e220a30c566e30a549212ab1a44f56500ec27a189c7b112eb3af70184b2f84,108.899,0.108899,sorel,malicious
199102,2022-05-04T21:32:22Z,gs://dsci591_g4_sorel20m/binaries_resampled/38e34a7ef257ab8fd84e938aa0d57bad24fa136489536f0afc0d07dd48cce07e,199.102,0.199102,sorel,malicious
46553,2022-05-04T21:40:30Z,gs://dsci591_g4_sorel20m/binaries_resampled/38e3cb4050a07b14581dcf85cb49394fced9ccb53f5319d370ce3e4a76239261,46.553,0.046553,sorel,malicious
315767,2022-05-04T21:40:17Z,gs://dsci591_g4_sorel20m/binaries_resampled/38e45c05822d4f060ace712509f703cf5416bb68999e7c7aaeadd796f27e9c3f,315.767,0.315767,sorel,malicious
314377,2022-05-04T21:38:03Z,gs://dsci591_g4_sorel20m/binaries_resampled/38f54898585e4722888fc090a7389d2e405eb0dcfc78da4f03d4203a3a5a8a94,314.377,0.314377,sorel,malicious
100014,2022-05-04T21:27:45Z,gs://dsci591_g4_sorel20m/binaries_resampled/38fa4b486fa19f7eb4d0b15d266cafce1b026b257d467ee87d032e9753b8a56a,100.014,0.100014,sorel,malicious
158128,2022-05-04T21:23:07Z,gs://dsci591_g4_sorel20m/binaries_resampled/38fdf9142aab80e17b9985ce42ac24b4766820d65364155bbfb8dd6e06a8ff61,158.128,0.158128,sorel,malicious
577017,2022-05-04T21:32:34Z,gs://dsci591_g4_sorel20m/binaries_resampled/39029ff4722b386d67d902a01e18bcd02d52f4e322f7c689e70c7ec6b8cdb71f,577.017,0.577017,sorel,malicious
21160,2022-05-04T21:18:33Z,gs://dsci591_g4_sorel20m/binaries_resampled/3906305d7a49f58cc55d89c1016312da58f04eac030cbb102ae72bbf32361fb2,21.16,0.02116,sorel,malicious
110755,2022-05-04T21:36:23Z,gs://dsci591_g4_sorel20m/binaries_resampled/39084243768090856d736ae80ea3e61999682444a3cd5357df59eaa275cbe7dc,110.755,0.110755,sorel,malicious
19334,2022-05-04T21:14:25Z,gs://dsci591_g4_sorel20m/binaries_resampled/3919a3931179696b68fe110365b1f6dc3073a6263eb739662fe7d96d93e03e44,19.334,0.019334,sorel,malicious
855991,2022-05-04T21:28:48Z,gs://dsci591_g4_sorel20m/binaries_resampled/391b056d276be42e4bbe938d3112f76b5761688af691ed90dd5a86a631039383,855.991,0.855991,sorel,malicious
664531,2022-05-04T21:28:24Z,gs://dsci591_g4_sorel20m/binaries_resampled/3923ba3cdba631b522bc1074acc931af1e5bc59f397c9f12453e9f588e7019b6,664.531,0.664531,sorel,malicious
40495,2022-05-04T21:16:54Z,gs://dsci591_g4_sorel20m/binaries_resampled/39262a30d9033a02ef83042903423242b00dad0694c3e0c1cc396c4f127752f3,40.495,0.040495,sorel,malicious
158460,2022-05-04T21:31:32Z,gs://dsci591_g4_sorel20m/binaries_resampled/392af04f9c61d5a3bf3da640059b21651d862b06b4e29188930142cca76dc546,158.46,0.15846,sorel,malicious
51987,2022-05-04T21:18:50Z,gs://dsci591_g4_sorel20m/binaries_resampled/39327674cd3a9a95e93b979781de1dfb8439513981bf20bfb02f2fc129f7d2a0,51.987,0.051987,sorel,malicious
190241,2022-05-04T21:27:49Z,gs://dsci591_g4_sorel20m/binaries_resampled/3934a7fd713aa79adb8fd422618441243cfcd656f3dad18d29930dbfb8245a6f,190.241,0.190241,sorel,malicious
836823,2022-05-04T21:23:54Z,gs://dsci591_g4_sorel20m/binaries_resampled/3934f98ecb6fb3082d9e17572c21471ed6556dcc8a8a6739f54670d6605c98d3,836.823,0.836823,sorel,malicious
44723,2022-05-04T21:35:14Z,gs://dsci591_g4_sorel20m/binaries_resampled/393b540a54dc04ea4148f07dd1a4ba779685628b45f6e784e7ec972939917ca1,44.723,0.044723,sorel,malicious
965177,2022-05-04T21:14:11Z,gs://dsci591_g4_sorel20m/binaries_resampled/393efd45296729ad262613ce3ef2bf59fae9cc1f51100a1dcf5ac02b8716f0e2,965.177,0.965177,sorel,malicious
336802,2022-05-04T21:38:36Z,gs://dsci591_g4_sorel20m/binaries_resampled/3942d9a307a29befa14dca1886415d250955bf3bfcda272b80c23d3bb4aeca8d,336.802,0.336802,sorel,malicious
888035,2022-05-04T21:37:35Z,gs://dsci591_g4_sorel20m/binaries_resampled/3943be4d08a21c7722e6b08c3a5a3d279315e973120abdbab8fb4f7773463940,888.035,0.888035,sorel,malicious
132273,2022-05-04T21:42:42Z,gs://dsci591_g4_sorel20m/binaries_resampled/3944fc3f647caee10220efd72c9205a4eafbeb951da214112767bff858d176fe,132.273,0.132273,sorel,malicious
120195,2022-05-04T21:23:11Z,gs://dsci591_g4_sorel20m/binaries_resampled/39453a5c916cbcdc457e45292e60f1ce51dd22aacfd233ea09f27fa3cb454037,120.195,0.120195,sorel,malicious
259450,2022-05-04T21:22:11Z,gs://dsci591_g4_sorel20m/binaries_resampled/394c0a6b0c62c30dedb0919b3ce751414d9dc56ad7b616a427bc77eac6147d71,259.45,0.25945,sorel,malicious
51374,2022-05-04T21:32:32Z,gs://dsci591_g4_sorel20m/binaries_resampled/39541685c6f79e7ef85fd6991de27e759d9e6fe3bec9277b9a1f359240e52058,51.374,0.051374,sorel,malicious
24546,2022-05-04T21:31:04Z,gs://dsci591_g4_sorel20m/binaries_resampled/3958e19774e44609101740ec2c166340787747d0871272397b58c3f53b686809,24.546,0.024546,sorel,malicious
963223,2022-05-04T21:25:54Z,gs://dsci591_g4_sorel20m/binaries_resampled/39603d75f7c30d88dabee03f0f0ea40d598e28206600b828986fa7603d223bae,963.223,0.963223,sorel,malicious
45010,2022-05-04T21:36:35Z,gs://dsci591_g4_sorel20m/binaries_resampled/3962eeec57f090ebea86e1be7d45d5f3e9568741d5b235beed9a7934b5619031,45.01,0.04501,sorel,malicious
441917,2022-05-04T21:41:25Z,gs://dsci591_g4_sorel20m/binaries_resampled/39648a80fafdc0a925d5d10902968441366c12c0fb647ac44503f9c9192fe472,441.917,0.441917,sorel,malicious
543188,2022-05-04T21:15:06Z,gs://dsci591_g4_sorel20m/binaries_resampled/396ba1eb07b0125c3495cfdb3e97b16d58b73a407b238256e3dc0b820b99a9cc,543.188,0.543188,sorel,malicious
135433,2022-05-04T21:14:12Z,gs://dsci591_g4_sorel20m/binaries_resampled/397026992497326a55f16dc6114a0d9aa1f7b4afc1c97e3d9d9adfd7f314c4bb,135.433,0.135433,sorel,malicious
785949,2022-05-04T21:12:54Z,gs://dsci591_g4_sorel20m/binaries_resampled/397090fd0a926b97d9c7d35ae67138252ae386ccfb92a90054d353f86fde0071,785.949,0.785949,sorel,malicious
56509,2022-05-04T21:13:14Z,gs://dsci591_g4_sorel20m/binaries_resampled/3979ca620e9b5e057ce5b58551726b747d1cc31e4b73da5a3efc05cf0271636e,56.509,0.056509,sorel,malicious
17871,2022-05-04T21:23:31Z,gs://dsci591_g4_sorel20m/binaries_resampled/3982551a3a91e64fcd818c9cae0265d7208048dbf96a7d9461eae57119f0b426,17.871,0.017871,sorel,malicious
140583,2022-05-04T21:32:34Z,gs://dsci591_g4_sorel20m/binaries_resampled/39867426cd28395b4a7f9c75ba3b2b764b95cc99e640c92a29d4af36324a6f07,140.583,0.140583,sorel,malicious
691533,2022-05-04T21:13:25Z,gs://dsci591_g4_sorel20m/binaries_resampled/3986b485ca22c4de796f5fde23d32b1874923467a99bb7d09506cbc1952d9240,691.533,0.691533,sorel,malicious
988365,2022-05-04T21:42:21Z,gs://dsci591_g4_sorel20m/binaries_resampled/398fe515b418704fa4daceda238cc7becea7847f4c16de344ace6ed535237f71,988.365,0.988365,sorel,malicious
704898,2022-05-04T21:23:39Z,gs://dsci591_g4_sorel20m/binaries_resampled/3996871cae7e0553d2c3e8c6741d9189d2179a487687cac32ecab9b2eadaa229,704.898,0.704898,sorel,malicious
632517,2022-05-04T21:29:09Z,gs://dsci591_g4_sorel20m/binaries_resampled/39a06d8447a71d8323bad2825212e9573882b82f6aab71822c6015595dbaa56b,632.517,0.632517,sorel,malicious
409912,2022-05-04T21:30:03Z,gs://dsci591_g4_sorel20m/binaries_resampled/39a102525bb55abac011a9e3cdf50cfb4bf871054da278fd8d972da540d953c8,409.912,0.409912,sorel,malicious
29833,2022-05-04T21:17:27Z,gs://dsci591_g4_sorel20m/binaries_resampled/39a2e900c430c6f3234c410d82faaddec6acd95c0b1b13b2a166a62c8e1d9274,29.833,0.029833,sorel,malicious
24639,2022-05-04T21:29:46Z,gs://dsci591_g4_sorel20m/binaries_resampled/39aaebbceeff822ca8c9a7406da32542a7db369c948565089d09614cb5e5e7b4,24.639,0.024639,sorel,malicious
640017,2022-05-04T21:28:22Z,gs://dsci591_g4_sorel20m/binaries_resampled/39acb0b84532bb63d5f51e07c4aff2f6833169bc933c5a530554858375a6baff,640.017,0.640017,sorel,malicious
997451,2022-05-04T21:33:44Z,gs://dsci591_g4_sorel20m/binaries_resampled/39ad939023671b9d5b551da5a88575be29d5be62dd524192d8a17cc6fba6d58e,997.451,0.997451,sorel,malicious
52557,2022-05-04T21:35:37Z,gs://dsci591_g4_sorel20m/binaries_resampled/39b140268940fc51fd9a64823609a8494375c7eaa89e7a27c39dad3794cd278f,52.557,0.052557,sorel,malicious
673627,2022-05-04T21:22:36Z,gs://dsci591_g4_sorel20m/binaries_resampled/39b4003fc5d6fad716f192fd2c738a7e6a54c199feeb2945db06234ec8a7bfc4,673.627,0.673627,sorel,malicious
1016565,2022-05-04T21:42:22Z,gs://dsci591_g4_sorel20m/binaries_resampled/39b580f834ab76d4bc9c5310bc06a8de4b58b2efb737d7f417bf7d39ca85a453,1016.565,1.016565,sorel,malicious
49054,2022-05-04T21:35:21Z,gs://dsci591_g4_sorel20m/binaries_resampled/39b64380f579bb84969f3f25becf7c3b34df0f63003d69f11286c21d3a376da2,49.054,0.049054,sorel,malicious
25910,2022-05-04T21:38:23Z,gs://dsci591_g4_sorel20m/binaries_resampled/39bdcafefb3b879768cea892c2e55349f28700dbae6f285a3c315a9b3a39755b,25.91,0.02591,sorel,malicious
931111,2022-05-04T21:20:50Z,gs://dsci591_g4_sorel20m/binaries_resampled/39c2c06ef6f9ccdfa46a3472ba5e68b67a5f038f7d3914ed6bb606407ce41296,931.111,0.931111,sorel,malicious
37980,2022-05-04T21:36:03Z,gs://dsci591_g4_sorel20m/binaries_resampled/39c4b05a2dd4189d3e3b77de98ccd7fb956f24bcfeca2e7fa62e5decb1d800bf,37.98,0.03798,sorel,malicious
72341,2022-05-04T21:24:51Z,gs://dsci591_g4_sorel20m/binaries_resampled/39c6b7a9d356d600547bce0abe1517bb6b34cbe2b6bf7344fa39f20807c54233,72.341,0.072341,sorel,malicious
18209,2022-05-04T21:37:40Z,gs://dsci591_g4_sorel20m/binaries_resampled/39c75cc123b7d67a35441873004ed0956ff18bfa7e73b9d6868387e03a0a67e4,18.209,0.018209,sorel,malicious
73695,2022-05-04T21:19:37Z,gs://dsci591_g4_sorel20m/binaries_resampled/39ca832c79f6f7ebcbeebfc5c845a95de76f2e12111de48a64b429759628cfbf,73.695,0.073695,sorel,malicious
53042,2022-05-04T21:13:41Z,gs://dsci591_g4_sorel20m/binaries_resampled/39d29d836a4e36d4c208f2e567be4e013af7aafb219dce93929887b44d2ef206,53.042,0.053042,sorel,malicious
54705,2022-05-04T21:27:32Z,gs://dsci591_g4_sorel20m/binaries_resampled/39d3b84aaee1fbc9c333b7cd4c0e5a592775efa9864cc0ee28304cc9676fd5a3,54.705,0.054705,sorel,malicious
436978,2022-05-04T21:36:51Z,gs://dsci591_g4_sorel20m/binaries_resampled/39dc69a40e60a11910164645c02e6e7ec83bc523b787d081e41ad76c090d0bb6,436.978,0.436978,sorel,malicious
162816,2022-05-04T21:30:55Z,gs://dsci591_g4_sorel20m/binaries_resampled/39e69b9ce5b73ebadcc28e5e714456fc4750d82a5ed18b9ce820df4403a4d689,162.816,0.162816,sorel,malicious
191769,2022-05-04T21:21:12Z,gs://dsci591_g4_sorel20m/binaries_resampled/39e6d0307ecb15d02da94ff493440e0ee0fa16d0adf1891184323bcb7ca311dd,191.769,0.191769,sorel,malicious
42938,2022-05-04T21:23:47Z,gs://dsci591_g4_sorel20m/binaries_resampled/39e6f0389bbc64050d01a83a11505621629a439073b5cc76386d80ef8b52d306,42.938,0.042938,sorel,malicious
93085,2022-05-04T21:20:51Z,gs://dsci591_g4_sorel20m/binaries_resampled/39eb4723067b050e16f82f758d5399bd09a178b057029ca3ac90388b949b2f6d,93.085,0.093085,sorel,malicious
44708,2022-05-04T21:34:53Z,gs://dsci591_g4_sorel20m/binaries_resampled/39f6f3fe4e23906ad603fb9c54c9598990c42ab854a8ff12b5fd65170ea23251,44.708,0.044708,sorel,malicious
68943,2022-05-04T21:22:47Z,gs://dsci591_g4_sorel20m/binaries_resampled/39fd5afc094b81e0cb91b73d161a9c31e3533e165f259ae033eaf5a078f67fd7,68.943,0.068943,sorel,malicious
359588,2022-05-04T21:22:52Z,gs://dsci591_g4_sorel20m/binaries_resampled/39fe82b026061d8f475e774b9483aff6d7a156da882e02df0c81efe415aa5133,359.588,0.359588,sorel,malicious
110765,2022-05-04T21:31:47Z,gs://dsci591_g4_sorel20m/binaries_resampled/3a02337d6ba91ae9560af69b3680571953eec7839cb1a1be339468d2f74734c4,110.765,0.110765,sorel,malicious
104959,2022-05-04T21:32:52Z,gs://dsci591_g4_sorel20m/binaries_resampled/3a03dbc401ff3ebb20372a080cfe0a927310f6571a50f0e486acb95739b81e7a,104.959,0.104959,sorel,malicious
439361,2022-05-04T21:41:12Z,gs://dsci591_g4_sorel20m/binaries_resampled/3a05bbdee2f19275d19964a892f43d570dd5e29361b7b2dd7bc17cb4a7219401,439.361,0.439361,sorel,malicious
20180,2022-05-04T21:22:21Z,gs://dsci591_g4_sorel20m/binaries_resampled/3a0735390d18deea8d3a9991a43deeeaa932bdacb43f282ffb61cc76fda6f9ca,20.18,0.02018,sorel,malicious
309654,2022-05-04T21:25:44Z,gs://dsci591_g4_sorel20m/binaries_resampled/3a0986cdb43857f34d03f12fc1f35cdc07fc36516784c4c20b302fd83c72c8bb,309.654,0.309654,sorel,malicious
34734,2022-05-04T21:39:32Z,gs://dsci591_g4_sorel20m/binaries_resampled/3a0a087637dfe3c9c17502a86562d8a16a2df4944376f0f8fe34ec3ba6d60c40,34.734,0.034734,sorel,malicious
858134,2022-05-04T21:23:15Z,gs://dsci591_g4_sorel20m/binaries_resampled/3a0bee07c35c5cab69f0af758d05527bfda697496b81efce251ea531ccbf9613,858.134,0.858134,sorel,malicious
24802,2022-05-04T21:40:24Z,gs://dsci591_g4_sorel20m/binaries_resampled/3a11f600708d69b3e963151e7f4d91039f596eaa02cbaeb208013b77b043b38d,24.802,0.024802,sorel,malicious
273901,2022-05-04T21:22:31Z,gs://dsci591_g4_sorel20m/binaries_resampled/3a22d5facb80ecb29cc28b0f91419083a977463300ee3886aad5162333b5cd1e,273.901,0.273901,sorel,malicious
84300,2022-05-04T21:23:01Z,gs://dsci591_g4_sorel20m/binaries_resampled/3a295457eedf06fe77cd4fc72b8fc5de95cef89313faf28b9febe58cc65d3963,84.3,0.0843,sorel,malicious
80400,2022-05-04T21:20:01Z,gs://dsci591_g4_sorel20m/binaries_resampled/3a2e25f36597a0bfb62244e9a8158698aaea0648adc448507865aefb6ef36bc2,80.4,0.0804,sorel,malicious
671420,2022-05-04T21:19:19Z,gs://dsci591_g4_sorel20m/binaries_resampled/3a2e91a0e009f03b6a67a204a469a6674bec08ea3f56f8f9fb310bf3d380ddc3,671.42,0.67142,sorel,malicious
108897,2022-05-04T21:39:28Z,gs://dsci591_g4_sorel20m/binaries_resampled/3a440b268acdce4cc312bfd3d7f61241ee2a92805ee05d9de20fc007b303a988,108.897,0.108897,sorel,malicious
151883,2022-05-04T21:33:20Z,gs://dsci591_g4_sorel20m/binaries_resampled/3a492aa274922d36e41aa05cb78e491e60097f0814a1edb689767f515fcf6267,151.883,0.151883,sorel,malicious
779509,2022-05-04T21:31:29Z,gs://dsci591_g4_sorel20m/binaries_resampled/3a49cd89d0a5a440cb328b996e06bceb11fdf142f5f84a128c2a20ce35e7abd5,779.509,0.779509,sorel,malicious
